Sequence_ID,ACC_Lag_1,ACC_Lag_2,ACC_Lag_3
PositiveID_73920,0.09457269391217041,0.07975925044332578,0.08621088956655454
PositiveID_137391,0.3408405100671141,0.31496670270270266,0.22785651700680273
PositiveID_57743,-0.7251958729536319,0.8004963862722908,-0.5540013083951353
PositiveID_189626,0.0364909503814059,-0.05793852904228609,-0.5668855458135947
PositiveID_116767,0.14009893213108346,0.01611568208069719,-0.04341193273873099
PositiveID_2780,-0.054105432640814924,0.09570359284454526,0.14165566271131394
PositiveID_10529,0.018454245229045867,-0.022218644162857088,0.02178052787047614
PositiveID_105340,-0.01925006641775164,0.03190489875811137,0.201220856850211
PositiveID_135472,0.2501344672373081,0.19600846335613184,0.06177695653991303
PositiveID_134087,-0.03978903636192955,0.0383922177107387,-0.007892358478836264
PositiveID_137407,-0.00016971330414749708,0.12417233692457769,0.11607981284517427
PositiveID_132526,0.02022468536975337,-0.13981445432647946,-0.07649421963295916
PositiveID_106483,0.04171343296071575,0.04921431752124243,0.0283244759481546
PositiveID_53116,0.0013713437626252844,-0.026496682482129864,0.017339974937260742
PositiveID_95815,-0.09149999999999998,0.06354838709677418,-0.08709349593495935
PositiveID_103706,0.033412362987347205,-0.06383309986594064,0.1420188216216372
PositiveID_47140,0.12147494443280368,-0.23361709433012104,0.3793147606237192
PositiveID_17368,0.08484423039964001,-0.020213350291653904,0.04044774740707697
PositiveID_42274,-0.044313967674455924,-0.0033826454708055305,-0.03879313817030079
PositiveID_167688,-0.0005028264180251259,-0.061521863750389046,-0.024349301665879154
PositiveID_48928,0.02721918164710956,0.03748418641873498,0.023678742378977127
PositiveID_112837,-0.0705488722698792,0.05681718059740512,-0.08042371950183275
PositiveID_94476,0.9724158730158728,-1.8168991452991454,-2.101377777777778
PositiveID_75539,0.0270918487669881,0.05873086106529673,0.014826426522207233
PositiveID_161445,-0.04547979904139885,-0.005947722068569664,0.020033747134689216
PositiveID_538425,-0.046728715429916606,-0.03047520895869039,0.04202247277642005
PositiveID_115335,0.25616777114685496,-0.0393091293569452,-0.12473433729507452
PositiveID_65423,0.004823229742589715,0.05160151865095555,-0.07722110671322144
PositiveID_64783,-0.29478950280292837,-0.024477716074388922,0.1269545429352595
PositiveID_60680,0.0003209480945213834,-0.006710210031851134,0.003936030472886182
PositiveID_71492,0.06735744680851073,-0.6339655913978497,0.45185652173913043
PositiveID_233230,-0.02512953493624221,-0.010567171325847472,-0.008721921566430956
PositiveID_36124,0.4345431288995566,-0.15825583526239384,-0.4669557602414505
PositiveID_19328,-0.2168389999999999,0.40022426530612254,-0.41792765979381435
PositiveID_229980,0.1895793672449449,0.18363930529496808,0.1789961598513155
PositiveID_134523,-0.037227603702288795,0.0012388011318234615,-0.0006036935706386885
PositiveID_53406,0.08509945895032994,0.10263476029396446,0.2242439296280437
PositiveID_34948,-0.10852076982794641,-0.24883355976576133,0.17919560704841225
PositiveID_479965,-0.1439103732440544,-0.06715678397671496,-0.0829540984793302
PositiveID_127626,0.004301919791790828,-0.042439863701466796,-0.002290749873319993
PositiveID_538991,-0.027674687330508686,-0.023592896862575388,-0.006364432449650489
PositiveID_170617,-0.07132764505534328,-0.060801952012556094,-0.02281640433823178
PositiveID_95201,-0.014236695861576533,0.04851460643469193,-0.005373381793454863
PositiveID_34878,-0.05131028744507053,0.15042127603298341,0.05287690757849688
PositiveID_74035,0.034028864524300206,-0.011432835740385713,-0.030458623875373073
PositiveID_135559,0.08595587263839348,0.08787158145065398,0.07302260395429049
PositiveID_107219,-0.009627538338384279,-0.005743415793197708,-0.0006563552465336649
PositiveID_64884,0.04133918733208702,-0.04519631738743707,-0.046008514971940834
PositiveID_122842,-0.08330005765098197,-0.056437202458371555,0.05162021255115859
PositiveID_23770,-0.15583283550942664,0.032858903056473,0.10774516188383633
PositiveID_60362,-0.060031979962671955,0.15414015379281346,-0.1994298095554332
PositiveID_122577,0.014811603519234835,-0.02493544433514683,-0.0026555974862617366
PositiveID_46849,-0.0683926265570137,-0.021655128600344912,0.011557229943523414
PositiveID_45104,-0.06562322160309435,-0.23903124711644932,0.028680031516335226
PositiveID_55870,-0.01048215428980563,-0.00434121272341231,0.013758735431162853
PositiveID_49085,0.1187905054068334,0.046073032913800736,0.021786535152445854
PositiveID_47063,0.12966405604044176,-0.021844316181409192,-0.08136407234455713
PositiveID_28911,0.00232411771026072,-0.010062078472373724,-0.011704933249077096
PositiveID_141781,0.020866280846918925,-0.0011876658566046779,-0.0014984266383403176
PositiveID_8132,0.1804945792055167,-0.2525558123043818,-0.2227416703605201
PositiveID_14749,0.004858907943459219,0.01829568393531256,0.01046821950351055
PositiveID_39726,-0.01739940628126503,-0.024822474357251646,-0.07466790560056184
PositiveID_149782,0.11451699789371236,0.09209188431945818,-0.062050404513227915
PositiveID_42717,-0.08897611852598003,0.08837114884438904,-0.16640741529938202
PositiveID_76368,-0.3332540349985708,0.22595555449113283,-0.2548435418489473
PositiveID_194793,-0.0951048688350324,0.004544438278278213,-0.01694625644387258
PositiveID_7112,0.08139195847647408,-0.05192787135529551,-0.012597332815197343
PositiveID_107228,0.02606392683094194,0.023785176049681427,-0.004147359307709429
PositiveID_92809,0.0066362611941273054,-0.03113811211937034,0.01105009483384043
PositiveID_118824,0.04914939339188233,-0.03561177080468556,0.053389569186218205
PositiveID_27379,0.12428369724329996,0.06604508802349673,0.04057386843672214
PositiveID_76631,0.12065376018422239,-0.12671977146990426,-0.17382171088167792
PositiveID_536844,-0.3041362251935256,0.07334480217057923,-0.04118020503084955
PositiveID_59640,0.03844527905004241,-0.009609205013809245,0.01925947381864622
PositiveID_136118,-0.14871900774009789,0.11746124229396074,-0.09104794802713763
PositiveID_100524,0.07178142856857589,-0.0242393887376735,-0.00414611377917415
PositiveID_58802,-0.2743779280802375,0.27284033520232576,-0.20581806871448324
PositiveID_115789,-0.04646061647753275,-0.1377960390237176,0.01954423596361622
PositiveID_558069,-0.04451406175697052,-0.009073905481030306,-0.008096389731656531
PositiveID_114814,-0.006470071282101353,0.08008143642072213,-0.0709849157054126
PositiveID_243844,-0.0788868775624966,-0.13300794296919655,0.07704250165996629
PositiveID_546783,0.1016974178800778,0.12237786681900131,0.22129423717927799
PositiveID_93665,-0.06492477378894068,-0.008855499287083929,0.08539945578691184
PositiveID_842,-0.16386031581666377,-0.08685686501890177,-0.042899653005497265
PositiveID_63729,0.0267290900805785,0.042505457028839254,0.02332132930859531
PositiveID_128955,0.010220834773101874,0.001830109519683701,0.009761027600802646
PositiveID_115509,0.027178144190886547,-0.10214797548181763,-0.028953518894336894
PositiveID_535503,0.01057581440282276,-0.02819901055624481,-0.03217965847257953
PositiveID_56557,-0.0050148923219589196,-0.006881367329018673,0.006469688251691006
PositiveID_43818,-0.13392102425699803,0.10470028931554783,-0.06572092851509129
PositiveID_55640,0.10580152325399804,-0.0846576359565846,-0.025123401774513745
PositiveID_546766,0.07337029227148838,0.3373575436855175,0.06462573415497663
PositiveID_161447,-0.05262563169890203,-0.002380365686956467,-0.004818401661071317
PositiveID_23694,0.015767152687460092,0.005725080803570427,0.013212105940971523
PositiveID_107527,0.016126880176425325,0.1574566290130797,0.013569163555912776
PositiveID_61340,0.01386037055579893,-0.01015307387303148,-0.009526298646511501
PositiveID_161466,-0.12966736192298145,0.12355019550150764,0.43505073232283237
PositiveID_181701,0.00030530883012953235,0.0048853471268395475,0.012627626513337039
PositiveID_538548,-0.059445525383992434,0.01722818756270807,-0.0023441495359899254
PositiveID_538374,-0.05400411939150501,0.009934242192473963,-0.03929211118617943
PositiveID_119366,0.11225490098230281,0.05073481878935662,-0.01537831243466562
PositiveID_97267,-0.01667376686131504,-0.062117655656136216,0.18090389623070102
PositiveID_120416,0.044304173349034665,0.1313827921654012,-0.011605584835741143
PositiveID_141792,0.007920498356878063,-0.007220627796801685,0.011529039171927139
PositiveID_118309,-0.053061438917897406,-0.21753954513476698,0.4617755359237354
PositiveID_118144,0.024586449139375483,-0.042280759900301654,0.02225174866909819
PositiveID_60526,0.3457991493235016,0.30969886145144254,0.1294785704672531
PositiveID_136210,0.10538348750345629,0.01324601701701267,0.10346776098493231
PositiveID_120403,0.06627756402635716,0.05327881963154335,0.055418011683303604
PositiveID_5675,-0.009688979944978422,-0.004666966553452753,-0.1174943208462646
PositiveID_68347,-0.006331364828704579,-0.0031153846832393706,-0.002175283500098429
PositiveID_558298,0.06754185377231951,0.026961636447265715,-0.0025994326325271414
PositiveID_122333,-0.06580648662860518,0.015350701121551633,-0.03429714275683339
PositiveID_238130,0.17870215994461008,0.22658958580930338,0.31682508756021605
PositiveID_71346,-0.062462766604629766,0.1775247668436077,-0.25191093645881824
PositiveID_503992,0.10717335083028905,0.179837941228459,0.10702499115765762
PositiveID_122048,0.024221127405721386,0.04072148051415431,-0.020872051298336646
PositiveID_109654,-0.036073977695167334,0.007108955223880562,0.001064794007490611
PositiveID_60482,-0.00805859628520176,-0.041291046451487276,-0.07856779597552675
PositiveID_56788,0.07167471302246389,0.023556056257432293,-0.01982467454618364
PositiveID_123624,0.04192044846552288,-0.05621744738335956,-0.011474611302843312
PositiveID_177501,0.0461152206324428,0.02091285664067602,0.015988123323319954
PositiveID_12150,0.24380415151515158,-0.08905997959183677,-0.34796254639175267
PositiveID_69659,0.02938748571435604,-0.2905250231955663,-0.0841333852705116
PositiveID_122406,-0.011429409618858771,0.0051302418563825,-0.01157038752299235
PositiveID_119135,0.0036012958729392036,-0.021372880404179912,0.004734591029326558
PositiveID_194912,0.08616081388043105,-0.039222989995846363,-0.055421362180563934
PositiveID_517356,0.7198020800717316,0.5796678371456749,0.5073426564335113
PositiveID_10358,0.11812448227085932,-0.04830372273217951,0.06138739636437523
PositiveID_11704,0.05183078908423023,-0.3674580749410428,-0.09531839739309586
PositiveID_7355,-0.010707474636246507,-0.03144980339451481,-0.027477271591662186
PositiveID_40589,0.1666998451254269,-0.03741322466962139,-0.13618639127796633
PositiveID_92786,0.02415338568369545,-0.03794535804946734,-0.021953783348384163
PositiveID_538919,-0.10280044744669946,0.0014534930305782593,0.0037735064366254067
PositiveID_128068,0.0031749362598407094,-0.0017924392292126327,0.000617201654414179
PositiveID_119955,-0.07805108589780287,0.022453761355317608,-0.08516145756076222
PositiveID_45627,0.02236179388879754,-0.18873329386138035,-0.07926714474032193
PositiveID_26247,0.05878128654970762,-0.0134930809105251,-0.09831734417344172
PositiveID_53015,-0.006308127972556639,-0.04148795203204185,0.08084547131456021
PositiveID_537181,-0.005121922078929074,-0.4399468731383828,-0.06122477829837719
PositiveID_126819,-0.006793698973016211,-0.04328866885675387,-0.03791588598755338
PositiveID_18036,0.007156514388056274,0.016847131880068977,0.015641906060382453
PositiveID_189698,0.02482965493264231,-0.07759431167772955,-0.021626573233225917
PositiveID_148820,-0.12780150728068643,0.05132095563685026,-0.013359603832210912
PositiveID_109929,-0.031219222900460808,0.03025885014222043,-0.019482282373358265
PositiveID_141621,0.09531024992892095,0.0574796927938958,0.05701896159391346
PositiveID_421092,0.05020539947145737,0.1885870686753817,-6.391479918695411e-05
PositiveID_599,-0.0011841685608422732,-0.0042858459940641825,-0.002392871069156205
PositiveID_127963,0.29987313642675967,0.3739226151348011,0.4662058026500062
PositiveID_78392,-0.21759730743533126,0.07265500316410411,0.1234157666916232
PositiveID_535445,-0.023545754180830596,-0.052410818815991925,0.07751766251961698
PositiveID_121403,-0.05501022140525595,-0.08710433740523293,0.09931054819813045
PositiveID_114837,0.12115773090735495,-0.02287922117564976,-0.11550590226428756
PositiveID_12339,0.07621328730762723,-0.0507032552596687,-0.00238862735853817
PositiveID_10594,0.07720319007909543,-0.07936879887550917,-0.060727043386163394
PositiveID_97117,-0.015592687284372186,0.006860545515634962,-0.015010865432373227
PositiveID_540559,0.009933471590074882,0.11649382579118603,-0.004003333085058836
PositiveID_22799,-0.07486388670604482,0.11210392940113584,-0.05289584604467339
PositiveID_98738,-0.011622496993968352,0.056966961698480506,-0.1067213152881603
PositiveID_544677,0.01405416917704643,-0.008463745415979454,-0.00965883355246645
PositiveID_106481,0.04171343296071575,0.04921431752124243,0.0283244759481546
PositiveID_229638,0.006749214701260883,-0.03877298177052441,-0.009467602645889552
PositiveID_132848,0.03246907384198812,0.040873576479020846,0.024212835932609835
PositiveID_535738,0.1597826905602903,0.14682639179773363,0.09541908956982954
PositiveID_104521,0.02910631930974072,-0.24579461781738268,-0.05529637677324701
PositiveID_115091,-0.2833541462839628,-0.15094680844726396,0.8274911236902326
PositiveID_475611,-0.004656789042815448,0.016492841289147683,0.06382716591630239
PositiveID_230454,0.04382793515416115,0.030276453894931207,-0.03786092214663645
PositiveID_27766,-0.009306070120014436,0.03857922526972965,-0.015299573575725905
PositiveID_449130,0.01406426904029437,0.035804611948480204,0.011322908054066477
PositiveID_53758,-0.03495956017126295,0.08649864162551438,0.0022597465334934334
PositiveID_446644,0.0008248899053621874,-0.0021568901284378275,0.00594680919922953
PositiveID_146990,-0.1718242949095911,-0.10867128659018982,0.06254736514729302
PositiveID_115291,-0.10279019015699947,-0.21662159423448696,-0.3006001883799325
PositiveID_97633,-0.1270809859929772,0.08628561437075082,-0.14794692205120138
PositiveID_35068,0.05198015681829468,0.012122299378081151,-0.009265599785123521
PositiveID_536253,0.2952529576088713,0.07676878135300995,-0.06973974957202651
PositiveID_28331,-0.1633048833630358,0.21258035129093936,0.029465089125234684
PositiveID_141617,0.001625526583667397,-0.02482398063933511,-0.0018167413789812118
PositiveID_8475,0.05140432516458786,0.015596008695046194,0.031570047871000255
PositiveID_45052,-0.014226825980672183,0.0029262235677262175,0.02114661202311604
PositiveID_66161,0.018155746835443035,0.012463526427061325,0.04475566101694913
PositiveID_57064,-0.2555757840326213,0.21928514837862073,-0.19195105659799902
PositiveID_74849,0.006743721781562585,-0.040577203259545364,-0.041598547364908665
PositiveID_12219,0.07590924964757151,-0.10289795615348853,-0.0037173003876472682
PositiveID_181855,0.003797644545972432,0.013085260541031648,0.002586925826505262
PositiveID_45531,0.105301553270917,-0.022148110133904598,-0.0007138239571942133
PositiveID_45538,0.07347003674593634,-0.028032921224066722,-0.07073495936440156
PositiveID_135970,-0.0348875402615756,-0.000595809528781348,-0.03396867645036442
PositiveID_538997,-0.06289969180208417,0.10429359201455825,-0.12598388317767475
PositiveID_225593,-0.0986308932182891,0.006039958762907667,0.0958245382788424
PositiveID_125608,0.08058087121052701,0.03620577442732373,-0.02908131313938164
PositiveID_123424,-0.07429335922242733,0.028001543859320962,-0.11870546093724006
PositiveID_63165,0.2258619295264225,0.0764299681222612,-0.10769913569006637
PositiveID_176676,0.009157935786643506,0.010292206596051323,0.009848112461073727
PositiveID_36929,-0.15972245151697442,-0.012938581601425234,0.14561575153607234
PositiveID_232625,-0.08306236401606426,6.896258064507641e-05,-0.055843181862348136
PositiveID_49790,0.012825972934301523,0.01291232961173027,0.04507373341230191
PositiveID_22275,0.057347435689420606,0.012369788907815737,0.029908328844193872
PositiveID_95694,0.004147333287390967,0.012975979303182644,0.016803121655323223
PositiveID_30794,0.02762770310974467,0.23087901701323255,0.5635292368471357
PositiveID_79266,0.03490362266733316,-0.10078786053065894,-0.04407263338607665
PositiveID_116691,0.1350853373363157,-0.029611459085147174,0.1697864292163688
PositiveID_50222,-0.04583701384669822,-0.020334429783464707,-0.050953987140220605
PositiveID_12715,0.1260580741590058,-0.031850247157686605,0.10379941570146904
PositiveID_117613,-0.005667939175052907,0.05402388779113689,-0.06762033682332506
PositiveID_230016,-0.062331979609991546,-0.0041890160947567895,-0.13261693787649517
PositiveID_69221,-0.007937534659542578,-0.00030534121688074816,0.011924819554778823
PositiveID_9819,0.5199478993702935,0.4538503841504151,0.40495881549598217
PositiveID_15893,0.02514487974321767,-0.3679673778511228,-0.0706316382004829
PositiveID_110303,0.691857205162963,0.6369280910255265,0.31221790918944964
PositiveID_181544,-0.009161585760162752,-0.019632907289289958,0.014056868622401757
PositiveID_53859,-0.008667034602136033,-0.0696975778497505,0.035417355748429656
PositiveID_119806,0.02639839882082566,0.033757058078712106,0.027866071275549312
PositiveID_39391,0.021926166021882573,-0.020660391772614396,-0.03500063758217322
PositiveID_632,-0.11091414011872727,0.11326216870061169,0.06510689853692939
PositiveID_62908,-0.007631985938199446,-0.05589027196555856,0.010662531007038633
PositiveID_162290,-0.004195497122251736,-0.004609121451766224,0.004922788417736111
PositiveID_22122,0.004684854832805641,-0.005893261187648556,-0.005259036662059317
PositiveID_44380,-0.001230231130021369,0.010726962647958816,0.004474717853227258
PositiveID_134088,-0.007613309184960984,-0.002593147142455506,0.008921921341312759
PositiveID_132982,-0.19066294239585319,-0.4226967964840143,0.20264655499835343
PositiveID_132382,0.04297056370155484,-0.14725752342404344,0.03603037295134172
PositiveID_120412,0.082118346667736,0.0673688117085629,0.00906141851812678
PositiveID_49,-0.0445986260381865,0.24657297265026612,-0.37325152869108913
PositiveID_226033,0.062085775296466354,0.0395351179756418,0.006301727187848803
PositiveID_22359,-0.01553565332172651,-0.02727622722721254,-0.004763250745326748
PositiveID_135897,0.02892578447879002,-0.010706882487966323,0.011659154096574965
PositiveID_504102,0.04817870809319269,-0.0561376311705669,-0.035893847963818074
PositiveID_171126,-0.03903291139240506,0.04170570824524313,0.0977864406779661
PositiveID_115863,0.0762196778495948,0.06283195025638012,0.022456118624735254
PositiveID_227398,0.044416430893703625,-0.03217879877355994,-0.0338188939487641
PositiveID_242071,0.24884598506408526,0.2610153591682419,-0.06642943809604715
PositiveID_114918,0.20064379672124022,0.10760994679923244,0.1699091031581714
PositiveID_7866,0.08035964875734661,0.058230840080150156,0.04407903524593044
PositiveID_13770,0.05651009444863453,0.008701916574802763,0.11414984452704537
PositiveID_114760,-0.009386622400156204,-0.09959014913657765,0.16807875382036874
PositiveID_56764,-0.06509391233388921,-0.05980163645504072,0.09342052318789391
PositiveID_113400,-0.023026143790849638,0.192077580539119,0.027003968253968287
PositiveID_119930,0.159458921713226,-0.10413624106914397,0.04295881235107128
PositiveID_134065,-0.06518757953127335,-0.06034541070757886,0.032630207766018486
PositiveID_124773,0.050289108891958825,0.006903353755642133,-0.03331127327327985
PositiveID_419217,0.0700038936549992,0.10954604925868275,0.08710552591666289
PositiveID_182394,0.1223477743214467,0.0834880535573635,0.014059792313523825
PositiveID_134162,0.0038490488812709155,-0.06681290772170421,0.00515984002249684
PositiveID_148771,0.18700306316458978,0.14450856350271093,0.09693498472904803
PositiveID_31075,0.017232065760666316,0.019795974343913232,0.01958775309936836
PositiveID_88388,0.018919917283863517,0.007792093306833155,0.00810295435157314
PositiveID_9915,-0.3362845672961358,-0.19061475617332552,0.022714880916611835
PositiveID_53355,0.03115357298951046,0.7203911751760562,-0.011800476507092162
PositiveID_133798,0.008454669019892358,0.002240123101184535,0.0014628419347587518
PositiveID_558257,-0.05914825569862081,0.05318785778528106,-0.050359826138875026
PositiveID_5584,0.06870318208081246,-0.080874646576854,0.01928340276687965
PositiveID_70472,0.021130892944749045,-0.08916544303612414,-0.11287513243492962
PositiveID_57320,0.3072508063722191,0.2639920133243215,0.22182714993204078
PositiveID_95611,0.06434053966046804,0.033442343298634644,0.030144763928547712
PositiveID_118146,-0.05884561988267936,-0.12134314712829679,0.01211794206510274
PositiveID_51570,0.037249677327828586,0.2623425227767067,-0.07928232313386473
PositiveID_96674,0.07057302990566629,-0.039864730743909435,-0.01608393738371205
PositiveID_171589,-0.041057487575140494,0.01917142577521725,-0.018988636249026143
PositiveID_138884,0.7804773429810529,0.7079129076760909,0.3878724414062499
PositiveID_161283,0.016902726239327117,0.004608575956379284,-0.0063240677775545494
PositiveID_26308,-0.037408497026040884,-0.06219029875040693,0.026179193014152367
PositiveID_66787,0.015360168893079637,-0.010015076912857912,-0.020580043447748206
PositiveID_536778,0.03185768502384382,-0.007133434764907405,-0.040097042800597324
PositiveID_43332,0.017684350646504508,0.014388037591367895,0.047717213275019287
PositiveID_96888,-0.13949928229153627,-0.009236421774876777,0.06307639622170098
PositiveID_148558,0.06337088338837764,0.18862837165739194,0.12584591474856618
PositiveID_138765,-0.1117297531756547,0.04081028244908639,-0.001747488621669253
PositiveID_48395,0.020114745128662914,-0.006471786263762404,0.018228519151689295
PositiveID_196784,-0.0998102971887551,-0.23493761290322568,0.2002174412955465
PositiveID_10801,0.23978004475771797,0.195093120741797,0.18885490649467354
PositiveID_48568,0.020857751045766197,-0.057932118700977475,-0.05054814874819329
PositiveID_134492,0.014790218506286154,0.020161966261353165,-0.005319375065638894
PositiveID_14953,-0.2337244035615447,0.17929083940464727,-0.12305814626991285
PositiveID_227687,-0.0833145894686746,-0.004625402413201293,0.06208366335566121
PositiveID_95336,0.04689849500336005,0.07225195205549599,0.029032875846562903
PositiveID_92346,0.0033716721984854664,-0.03659323684880416,-0.028768598336193305
PositiveID_132856,0.013796362485235249,-0.012978411350387964,0.011590583805673208
PositiveID_35063,-0.04246825801392015,-0.32620450163828274,0.3866156579286944
PositiveID_8133,0.1804945792055167,-0.2525558123043818,-0.2227416703605201
PositiveID_120398,-0.054707985993404644,-0.09657045174846188,0.11173362194733222
PositiveID_110981,0.2525671816929386,-0.08567400615865302,0.46159997609725006
PositiveID_108846,0.09615838912433716,-0.2704873005559166,-0.04821853098890135
PositiveID_32280,-0.046601455933105364,0.09498442660838709,0.0698009274749002
PositiveID_94483,0.957243796470483,-0.9222549068730385,-0.6457018413663365
PositiveID_44168,0.100525943711828,0.16991917482567032,0.20011712437710813
PositiveID_107124,-0.018703761250795984,-0.004124831603718994,0.004359042758032517
PositiveID_75544,0.2045540431754462,0.1378973318805684,0.053105320115998014
PositiveID_96854,-0.005260091238660944,-0.005147472605390083,-0.003767392036746648
PositiveID_39354,0.040047965915648576,0.08454607393982283,0.00011696570064933323
PositiveID_122183,-0.022989682530696335,-0.02795596835877246,0.028355935064231702
PositiveID_156799,-0.10273899869218445,0.05395766772782443,-0.07825842323264183
PositiveID_99149,-0.07048509365207357,-0.033018390530913606,0.049255589325787816
PositiveID_420664,-0.10932287647646126,-0.04210584146333185,0.11317255712344995
PositiveID_79111,0.013917117399645892,-0.04888634953571772,0.040276591162876775
PositiveID_240817,-0.009557174414846374,-0.04799525805579778,-0.10177203102129648
PositiveID_66075,0.03169729348862736,0.052748033813725996,0.019003855541014136
PositiveID_50490,0.0689531351066345,0.05549898097230485,0.024798535511257706
PositiveID_115640,0.43783765633727856,0.3641005631632761,0.4123910664139809
PositiveID_111091,0.01478019253146247,0.3828838244481468,0.08968437493149806
PositiveID_133377,0.47503591249449423,0.29363135167110327,0.1595785490838672
PositiveID_4224,0.28890556247149746,-0.1142442623871882,-0.10195066158426029
PositiveID_125297,0.09372208070176964,0.027060298565513667,-0.022141987597381625
PositiveID_118648,0.07208282197833017,-0.059921465508658775,-0.09627746607821962
PositiveID_107655,0.12876750161490075,0.06712953329369802,-0.03438047661859322
PositiveID_121348,-0.12980752679121724,-0.10058889153862216,-0.04327511387147343
PositiveID_98840,-0.3965440932599249,0.21745223427941832,-0.1944486230093604
PositiveID_153274,0.040122161279731866,0.010870157314155965,-0.012756209366267453
PositiveID_113565,0.1164617481254714,0.0532923626375324,0.053793842894907275
PositiveID_107018,0.0298986584820168,-0.04453883194572633,-0.15276783690213913
PositiveID_115980,0.03817059608084542,-0.13748734013084218,-0.004435735553350024
PositiveID_76385,-0.14495796934927177,0.014113509130730728,0.11222831916030664
PositiveID_79926,0.016813413978888535,-0.0014801880928804986,0.018618000788570885
PositiveID_13899,0.003669378510790994,0.012110220366474899,0.0059786072442701834
PositiveID_64056,0.18977003896695543,0.33825950643964786,0.204187136999772
PositiveID_137829,0.04449043355052806,-0.15942408046460732,0.053787782134069664
PositiveID_547667,0.050103478005059196,-0.021913546189494627,-0.0034758347599317604
PositiveID_96098,0.016959089154435,0.008940416590315907,-0.002814515477726514
PositiveID_132668,0.0006167757054974691,0.11176695447409728,-0.04542924184166422
PositiveID_536388,-0.06453479472164754,0.09746309975227375,-0.09733138757688153
PositiveID_164510,-0.1496877404986264,-0.028592567719235983,-0.022591129963220512
PositiveID_47341,-0.0028754299208992268,-0.01176874032567392,0.025777416824815328
PositiveID_40566,0.2157518784705427,0.21623367001070645,0.20848783116626443
PositiveID_38948,-0.2438882794665293,-0.1803204189678392,0.12448548390860928
PositiveID_97605,-0.020709669155627542,-0.014200415216005272,0.027956732109754974
PositiveID_13594,0.1438263129246923,0.04669325866441252,0.06527881303541465
PositiveID_57524,0.06641746568780842,-0.04902602093241169,0.034723334876018905
PositiveID_104362,0.033041526623932775,0.07202721475081503,0.015307629291269989
PositiveID_22717,-0.018074042964677413,0.08272398725112765,-0.06593691573644013
PositiveID_66938,0.012723881717310039,0.00837638039407914,0.0063956463967074955
PositiveID_46444,0.07112600821930183,0.005653604391626966,0.08891804735068821
PositiveID_60441,0.022249158241761758,-0.01630714503808638,0.009355475869763461
PositiveID_69719,-0.1288148345466651,0.026502346655486984,-0.08124567388577005
PositiveID_139597,-0.052105578242492186,0.015740392476973817,0.06421926794127435
PositiveID_14210,0.32352918284645915,-0.19712227699971005,-0.3866274799838323
PositiveID_39164,0.03830762841121537,0.03478668135728091,0.059187274285212955
PositiveID_124713,0.2675882828875945,0.18031082727875733,0.16958479765662385
PositiveID_80049,-0.04823114478758041,0.012078679894467882,-0.05161501672612643
PositiveID_80090,-0.05423900346492267,-0.0176117201026846,0.0066972395620882585
PositiveID_72961,0.07433314825054105,-0.05172148039206678,-0.0647011224122544
PositiveID_161346,-0.009726038579915879,-0.028095340399951853,0.02920686698059989
PositiveID_120407,-0.013354204123802494,0.05525967916592787,-0.038454649575193615
PositiveID_136705,0.04023934842595117,0.005639258290048114,0.022701496612583742
PositiveID_433,0.21578914269434335,0.037289976586731964,-0.3220232813940539
PositiveID_134517,-0.012597931011186586,-0.053539506154018354,0.005834521197589705
PositiveID_35630,-0.007326830548081254,-0.028865957513576748,0.00222994521831529
PositiveID_39198,-0.053649278784050555,0.05105894219803931,0.002848143043574315
PositiveID_24402,0.2039883380952533,0.1691647476152095,0.18239037155365148
PositiveID_70549,0.022549704443344462,-0.10223482085573753,-0.06764868264310232
PositiveID_48572,0.1709876699397668,0.14734172746123275,0.2662563750824713
PositiveID_24918,-0.13852666693141652,0.17328810790349256,-0.10437030225491763
PositiveID_547291,-0.055434907973970445,0.11698057267214398,-0.044895925679668984
PositiveID_108302,0.01475701097574224,0.008287096181205466,0.0026557529175275925
PositiveID_149498,0.027518066406249986,0.025735509786040934,-0.02495379223249345
PositiveID_97726,-0.2406344656711661,-0.09803866398912577,-0.14889827078193585
PositiveID_80008,-0.010532513346451968,-0.036974815348846266,-0.486564653320028
PositiveID_4702,-0.03555764444855799,-0.006595440356594696,0.01300129434766068
PositiveID_92780,0.005567745572500884,-0.034394941698030645,0.00651613379507881
PositiveID_58770,-0.014418788267275601,-0.02211197133957242,-0.031065898779913642
PositiveID_43348,0.06602118275316458,-0.17298112980769217,0.04908143262987022
PositiveID_101717,0.08103069101934005,0.08828644943485588,0.05909464289613907
PositiveID_144624,-0.007780861317976322,0.012106520344224691,0.03137020577655853
PositiveID_75990,-0.1033573539235237,-0.04639304825172173,0.11021072951175602
PositiveID_35413,0.05059409094171703,-0.1251594590111918,-0.2089013052077901
PositiveID_188941,0.2349131166540694,-0.2656436780207899,0.275460366621807
PositiveID_537219,-0.11329071358198448,-0.1958551430930753,0.036666887517797744
PositiveID_107309,-0.04793772246026891,-0.20139810765228824,-0.1310595522336413
PositiveID_53555,0.1291640638959117,-0.4867758664664042,-0.12013939294904083
PositiveID_26317,-0.013617776959803927,-0.036366091610726965,0.013638345106723826
PositiveID_107520,0.07490379676526134,-0.007787542938300955,-0.03945234145512849
PositiveID_49967,-0.021841116226878485,0.0066498040176085765,-0.010804806466748477
